date,symbol,setup_type,entry_close,score,scanner_name,param_set_id,pct_change,volume_ratio,close,notes,distance_above_ma50_pct,distance_above_ma150_pct,distance_above_ma200_pct,ma150_above_ma200,ma200_rising_20d,within_25pct_of_52w_high,relative_strength_vs_benchmark_3m,trend_efficiency_ratio,pullback_depth_20d,vol_dryup_ratio_10d,market_verdict,pct_above_ma20_on_day,pct_above_ma50_on_day,new_highs_52w_on_day,new_lows_52w_on_day,up_volume_ratio_on_day,advancing_on_day,declining_on_day,return_1d,nifty_return_1d,alpha_1d,return_3d,nifty_return_3d,alpha_3d,return_5d,nifty_return_5d,alpha_5d,return_10d,nifty_return_10d,alpha_10d,return_20d,nifty_return_20d,alpha_20d,mfe_3d,mae_3d,mfe_5d,mae_5d,mfe_10d,mae_10d,failed_to_gain_by_3d,failed_to_gain_by_5d,hit_2pct_by_3d,hit_5pct_by_5d,hit_8pct_by_10d
2025-06-09,EXIDEIND,TREND_INTENSITY,400.8,7.12,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",1.91,1.8,400.8,"New 50d high, 40d above MA50",6.61,,,False,False,True,-5.87,0.4298,6.95,1.07,OFFENSIVE,78.22,85.62,26,0,0.9317,349,121,0.75,0.18,0.57,-1.61,-1.44,-0.17,-4.12,-1.55,-2.57,-5.61,-2.78,-2.83,-3.66,0.37,-4.03,2.3,-1.95,2.3,-5.94,2.3,-7.66,False,False,True,False,False
2025-06-10,EXIDEIND,TREND_INTENSITY,403.8,10.23,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",0.75,2.47,403.8,"New 50d high, 40d above MA50",7.16,,,False,False,True,-4.28,0.3806,7.7,1.14,DEFENSIVE,77.8,85.84,26,0,0.5747,231,239,0.43,-0.1,0.53,-4.69,-2.15,-2.54,-5.16,-2.37,-2.79,-4.75,-2.26,-2.49,-3.74,0.23,-3.97,1.54,-6.62,1.54,-6.64,1.54,-8.35,False,False,False,False,False
2025-06-10,TATAPOWER,TREND_INTENSITY,413.2,7.04,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",1.25,1.53,413.2,"New 50d high, 48d above MA50",6.55,,,False,False,True,-3.44,0.2045,6.48,0.89,DEFENSIVE,77.8,85.84,26,0,0.5747,231,239,-0.28,-0.1,-0.18,-3.87,-2.15,-1.72,-4.15,-2.37,-1.78,-3.57,-2.26,-1.31,-2.99,0.23,-3.22,0.87,-4.71,0.87,-5.31,0.87,-7.65,False,False,False,False,False
2025-06-10,DRREDDY,TREND_INTENSITY,1348.8,6.53,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",2.11,1.73,1348.8,"New 50d high, 35d above MA50",12.73,,,False,False,True,-0.27,0.7148,12.43,1.11,DEFENSIVE,77.8,85.84,26,0,0.5747,231,239,0.17,-0.1,0.27,1.02,-2.15,3.17,-2.22,-2.37,0.15,-0.85,-2.26,1.41,-4.82,0.23,-5.05,2.29,-0.64,2.29,-3.43,2.29,-3.46,False,False,True,False,False
2025-06-11,HEROMOTOCO,TREND_INTENSITY,4410.3,13.22,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",0.52,1.8,4410.3,"New 50d high, 36d above MA50",10.01,,,False,False,True,-0.0,0.1085,9.35,0.87,DEFENSIVE,74.84,84.57,17,0,0.4809,205,268,-1.08,-1.53,0.45,-1.04,-1.63,0.59,-1.19,-2.58,1.39,-2.48,-1.14,-1.34,-1.75,0.66,-2.41,0.33,-3.6,0.49,-3.6,0.49,-4.66,False,False,False,False,False
2025-06-11,GAIL,TREND_INTENSITY,200.09,12.8,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",2.26,1.94,200.09,"New 50d high, 50d above MA50",6.75,,,False,False,True,6.81,0.4635,8.85,1.08,DEFENSIVE,74.84,84.57,17,0,0.4809,205,268,-3.95,-1.53,-2.42,-4.23,-1.63,-2.6,-7.18,-2.58,-4.6,-8.05,-1.14,-6.91,-7.53,0.66,-8.19,1.35,-7.46,1.35,-7.46,1.35,-10.33,False,False,False,False,False
2025-06-11,EXIDEIND,TREND_INTENSITY,405.55,6.89,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",0.43,1.61,405.55,"New 50d high, 41d above MA50",7.36,,,False,False,True,-3.13,0.3889,8.41,1.13,DEFENSIVE,74.84,84.57,17,0,0.4809,205,268,-2.76,-1.53,-1.23,-5.24,-1.63,-3.61,-6.76,-2.58,-4.18,-4.87,-1.14,-3.73,-4.45,0.66,-5.11,0.63,-7.04,0.63,-7.04,0.63,-8.74,False,False,False,False,False
2025-06-12,DRREDDY,TREND_INTENSITY,1362.7,6.28,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",0.86,1.51,1362.7,"New 50d high, 37d above MA50",13.16,,,False,False,True,3.91,0.7666,12.2,1.18,DEFENSIVE,57.72,79.28,14,0,0.1127,67,405,-0.01,-0.53,0.52,-3.22,-0.76,-2.46,-2.69,-2.6,-0.09,-3.02,0.86,-3.88,-7.35,2.21,-9.56,0.3,-4.41,0.3,-4.41,0.3,-4.45,False,False,False,False,False
2025-06-16,ONGC,TREND_INTENSITY,256.79,5.56,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",1.83,3.3,256.79,"New 50d high, 36d above MA50",6.08,,,False,False,True,-7.72,0.1821,8.54,1.46,DEFENSIVE,53.7,76.32,12,2,0.7939,311,159,-1.74,-0.65,-1.09,-2.04,-2.49,0.45,-2.11,-1.25,-0.86,-4.9,2.21,-7.11,-4.9,2.27,-7.17,0.12,-3.35,0.12,-3.35,0.12,-5.95,False,False,False,False,False
2025-06-20,RELIANCE,TREND_INTENSITY,1466.2,17.13,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",0.67,3.14,1466.2,"New 50d high, 46d above MA50",5.59,,,False,False,True,5.03,0.1707,5.13,1.16,AVOID,37.02,62.34,9,1,0.9311,346,124,-0.64,0.4,-1.04,0.08,2.19,-2.11,3.36,3.29,0.07,4.17,3.83,0.34,0.67,4.36,-3.69,0.6,-1.65,3.81,-1.65,4.48,-1.65,False,False,False,False,False
2025-06-20,BHARTIARTL,TREND_INTENSITY,1936.7,10.25,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",1.88,2.67,1936.7,"New 50d high, 50d above MA50",4.91,,,False,False,True,2.38,0.3766,6.88,1.16,AVOID,37.02,62.34,9,1,0.9311,346,124,-0.02,0.4,-0.42,1.49,2.19,-0.7,4.67,3.29,1.38,4.16,3.83,0.33,-1.84,4.36,-6.2,1.72,-0.5,5.28,-0.5,5.63,-0.5,False,False,False,True,False
2025-06-25,TITAN,TREND_INTENSITY,3652.2,17.05,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",0.42,3.32,3652.2,"New 50d high, 49d above MA50",5.03,,,False,False,True,6.19,0.0994,7.69,1.53,OFFENSIVE,57.42,73.73,17,1,0.8691,358,113,1.16,0.46,0.7,1.04,1.7,-0.66,1.53,1.36,0.17,-6.03,1.82,-7.85,-4.95,2.24,-7.19,1.56,-0.22,2.03,-0.22,2.03,-6.34,False,False,False,False,False
2025-06-26,ASHOKLEY,TREND_INTENSITY,248.92,9.48,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",1.76,1.68,248.92,"New 50d high, 50d above MA50",6.61,,,False,False,True,6.68,0.3215,7.49,0.87,OFFENSIVE,61.44,75.0,27,1,0.7976,284,185,0.33,0.61,-0.28,1.08,1.03,0.05,0.63,1.07,-0.44,0.35,1.33,-0.98,-49.86,1.35,-51.21,1.36,-0.47,2.04,-0.47,2.04,-0.71,False,False,False,False,False
2025-06-26,HDFCBANK,TREND_INTENSITY,2021.8,9.43,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",2.1,2.6,2021.8,"New 50d high, 50d above MA50",4.45,,,False,False,True,-1.93,0.2705,5.88,1.13,OFFENSIVE,61.44,75.0,27,1,0.7976,284,185,-0.34,0.61,-0.95,-0.48,1.03,-1.51,-1.72,1.07,-2.79,-0.77,1.33,-2.1,-0.38,1.35,-1.73,-0.1,-1.4,-0.09,-2.17,-0.09,-2.22,True,True,False,False,False
2025-06-26,HDFCLIFE,TREND_INTENSITY,799.45,9.32,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",1.27,1.78,799.45,"New 50d high, 50d above MA50",6.6,,,False,False,True,4.55,0.1738,7.72,1.08,OFFENSIVE,61.44,75.0,27,1,0.7976,284,185,0.94,0.61,0.33,1.31,1.03,0.28,-1.7,1.07,-2.77,-3.53,1.33,-4.86,-5.27,1.35,-6.62,2.66,-0.68,2.66,-2.78,2.66,-4.51,False,False,True,False,False
2025-06-26,TITAN,TREND_INTENSITY,3694.7,8.81,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",1.16,1.75,3694.7,"New 50d high, 49d above MA50",6.0,,,False,False,True,6.97,0.2142,8.58,1.43,OFFENSIVE,61.44,75.0,27,1,0.7976,284,185,-0.77,0.61,-1.38,0.16,1.03,-0.87,-0.43,1.07,-1.5,-7.44,1.33,-8.77,-5.69,1.35,-7.04,0.86,-1.16,0.86,-1.16,0.86,-7.6,False,False,False,False,False
2025-06-26,BRITANNIA,TREND_INTENSITY,5828.0,8.32,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",2.1,1.68,5828.0,"New 50d high, 50d above MA50",5.67,,,False,False,True,7.69,0.4063,7.11,1.0,OFFENSIVE,61.44,75.0,27,1,0.7976,284,185,-0.57,0.61,-1.18,-1.45,1.03,-2.48,-0.57,1.07,-1.64,0.86,1.33,-0.47,-2.66,1.35,-4.01,0.71,-1.84,1.02,-2.58,1.76,-2.58,False,False,False,False,False
2025-06-26,RELIANCE,TREND_INTENSITY,1495.3,8.12,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",1.91,1.37,1495.3,"New 50d high, 50d above MA50",6.09,,,False,False,True,4.29,0.3477,6.89,1.11,OFFENSIVE,61.44,75.0,27,1,0.7976,284,185,1.34,0.61,0.73,2.21,1.03,1.18,1.5,1.07,0.43,1.46,1.33,0.13,-6.18,1.35,-7.53,2.41,0.05,2.45,0.05,3.73,0.05,False,False,True,False,False
2025-06-26,AXISBANK,TREND_INTENSITY,1233.5,6.57,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",0.06,1.41,1233.5,"New 50d high, 49d above MA50",2.93,,,False,False,True,-0.39,0.2037,7.3,0.78,OFFENSIVE,61.44,75.0,27,1,0.7976,284,185,-0.68,0.61,-1.29,-4.88,1.03,-5.91,-5.06,1.07,-6.13,-5.61,1.33,-6.94,-11.22,1.35,-12.57,1.09,-5.39,1.09,-5.39,1.09,-6.07,False,False,False,False,False
2025-06-26,BHARTIARTL,TREND_INTENSITY,2014.3,5.31,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",2.48,1.39,2014.3,"New 50d high, 50d above MA50",8.11,,,False,False,True,4.1,0.545,10.08,0.98,OFFENSIVE,61.44,75.0,27,1,0.7976,284,185,0.64,0.61,0.03,0.25,1.03,-0.78,0.25,1.07,-0.82,-2.47,1.33,-3.8,-3.88,1.35,-5.23,1.23,-0.7,1.56,-0.7,1.56,-2.58,False,False,False,False,False
2025-06-26,GRASIM,TREND_INTENSITY,2883.3,2.77,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",1.82,1.56,2883.3,"New 50d high, 38d above MA50",7.04,,,False,False,True,-2.59,0.592,13.26,0.9,OFFENSIVE,61.44,75.0,27,1,0.7976,284,185,-0.77,0.61,-1.38,-1.22,1.03,-2.25,-2.28,1.07,-3.35,-3.75,1.33,-5.08,-5.11,1.35,-6.46,0.44,-1.62,0.44,-2.51,0.44,-3.96,False,False,False,False,False
2025-06-26,SRF,TREND_INTENSITY,3134.5,2.57,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",0.26,1.44,3134.5,"New 50d high, 38d above MA50",4.5,,,False,False,True,-6.31,0.5058,11.06,0.85,OFFENSIVE,61.44,75.0,27,1,0.7976,284,185,1.29,0.61,0.68,2.09,1.03,1.06,3.11,1.07,2.04,3.99,1.33,2.66,0.51,1.35,-0.84,3.74,-1.1,4.93,-1.1,6.08,-1.1,False,False,True,False,False
2025-06-27,HDFCLIFE,TREND_INTENSITY,806.95,35.0,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",0.94,6.96,806.95,"New 50d high, 50d above MA50",7.34,,,False,False,True,3.91,0.3161,8.75,1.68,OFFENSIVE,66.1,77.97,35,1,0.758,292,179,0.91,0.62,0.29,-2.14,0.29,-2.43,-2.71,0.53,-3.24,-5.94,0.07,-6.01,-5.53,-1.06,-4.47,1.71,-2.35,1.71,-3.69,1.71,-6.21,False,False,False,False,False
2025-06-27,ICICIBANK,TREND_INTENSITY,1462.2,7.35,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",0.11,2.39,1462.2,"New 50d high, 45d above MA50",2.06,,,False,False,True,-5.33,0.0587,4.31,1.07,OFFENSIVE,66.1,77.97,35,1,0.758,292,179,-1.12,0.62,-1.74,-2.35,0.29,-2.64,-1.33,0.53,-1.86,-2.76,0.07,-2.83,1.02,-1.06,2.08,-0.02,-2.71,-0.02,-2.81,-0.02,-3.26,True,True,False,False,False
2025-06-30,LICI,TREND_INTENSITY,972.8,16.11,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",0.83,2.05,972.8,"New 50d high, 50d above MA50",10.08,,,False,False,True,6.89,0.1298,6.0,0.9,OFFENSIVE,68.78,77.85,31,2,0.8172,291,179,-0.19,-0.2,0.01,-2.75,-0.15,-2.6,-2.99,-0.25,-2.74,-5.8,0.05,-5.85,-8.43,-2.61,-5.82,0.52,-2.87,0.52,-3.99,0.52,-6.25,False,False,False,False,False
2025-06-30,DIVISLAB,TREND_INTENSITY,6809.5,9.97,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",1.08,1.6,6809.5,"New 50d high, 49d above MA50",6.28,,,False,False,True,7.64,0.2506,5.93,1.1,OFFENSIVE,68.78,77.85,31,2,0.8172,291,179,0.69,-0.2,0.89,0.98,-0.15,1.13,1.16,-0.25,1.41,-0.46,0.05,-0.51,-3.31,-2.61,-0.7,1.92,-1.67,1.99,-1.67,3.85,-3.88,False,False,False,False,False
2025-06-30,ICICIGI,TREND_INTENSITY,2040.2,6.89,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",0.93,1.79,2040.2,"New 50d high, 50d above MA50",7.67,,,False,False,True,-1.2,0.3701,10.05,0.96,OFFENSIVE,68.78,77.85,31,2,0.8172,291,179,1.15,-0.2,1.35,-0.3,-0.15,-0.15,-0.72,-0.25,-0.47,-1.0,0.05,-1.05,-6.67,-2.61,-4.06,1.4,-0.56,1.4,-1.23,1.4,-2.95,False,False,False,False,False
2025-06-30,FEDERALBNK,TREND_INTENSITY,213.12,4.55,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.3}",0.2,1.32,213.12,"New 50d high, 47d above MA50",5.37,,,False,False,True,-4.3,0.0476,5.65,1.06,OFFENSIVE,68.78,77.85,31,2,0.8172,291,179,2.63,-0.2,2.83,1.82,-0.15,1.97,0.91,-0.25,1.16,-1.2,0.05,-1.25,-3.34,-2.61,-0.73,3.23,-0.71,3.23,-0.71,3.23,-3.16,False,False,True,False,False
2025-03-21,ICICIBANK,TREND_INTENSITY,1343.1,,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",1.62,5.65,1343.1,"New 50d high, 7d above MA50",7.89,,,False,False,True,,0.4514,11.04,1.44,OFFENSIVE,87.32,53.28,14,1,0.8631,374,97,1.12,1.23,-0.11,-0.54,-0.9,0.36,0.39,-0.29,0.68,-4.14,-6.31,2.17,4.44,4.68,-0.24,2.23,-0.97,2.23,-1.18,2.23,-5.81,False,False,True,False,False
2025-03-21,KOTAKBANK,TREND_INTENSITY,2079.0,,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",2.13,4.67,2079.0,"New 50d high, 7d above MA50",8.25,,,False,False,True,,0.3007,9.71,1.37,OFFENSIVE,87.32,53.28,14,1,0.8631,374,97,4.67,1.23,3.44,3.17,-0.9,4.07,4.43,-0.29,4.72,-1.98,-6.31,4.33,6.93,4.68,2.25,5.94,0.54,5.94,0.54,5.94,-3.76,False,False,True,True,False
2025-03-24,KOTAKBANK,TREND_INTENSITY,2176.15,,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",4.67,1.78,2176.15,"New 50d high, 8d above MA50",12.82,,,False,False,True,,0.5067,13.29,1.27,OFFENSIVE,91.75,61.52,15,1,0.6754,350,122,-0.28,-1.18,0.9,-2.18,-1.14,-1.04,-1.39,-1.99,0.6,-5.56,-5.45,-0.11,1.3,0.78,0.52,1.21,-2.95,1.21,-2.95,1.21,-8.06,False,False,False,False,False
2025-03-25,CEMPRO,TREND_INTENSITY,560.55,,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",1.08,2.56,560.55,"New 50d high, 9d above MA50",5.35,,,False,False,True,,0.4284,8.08,1.36,DEFENSIVE,86.68,53.7,8,3,0.1424,109,363,-0.95,-0.93,-0.02,-0.58,-0.32,-0.26,-0.5,0.16,-0.66,-4.16,-5.25,1.09,-9.4,2.82,-12.22,0.61,-1.43,0.61,-1.43,1.68,-6.13,False,False,False,False,False
2025-05-15,GRASIM,TREND_INTENSITY,2824.8,9.99,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",2.32,2.34,2824.8,"New 50d high, 37d above MA50",9.13,,,False,False,True,4.16,0.1873,7.17,1.08,OFFENSIVE,81.4,87.74,18,0,0.8677,353,119,-0.73,1.21,-1.94,-3.68,0.4,-4.08,-5.32,0.94,-6.26,-8.89,2.85,-11.74,-4.8,4.23,-9.03,0.72,-4.06,0.72,-6.25,0.72,-9.65,False,False,False,False,False
2025-05-23,HDFCLIFE,TREND_INTENSITY,780.4,11.68,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",2.72,1.68,780.4,"New 50d high, 47d above MA50",11.4,,,False,False,True,11.87,0.4267,11.35,0.82,OFFENSIVE,81.4,84.57,14,1,0.867,315,156,-0.05,0.59,-0.64,1.16,0.94,0.22,-0.45,1.35,-1.8,-3.24,3.2,-6.44,-0.19,0.98,-1.17,1.33,-1.37,1.37,-1.37,1.37,-4.28,False,False,False,False,False
2025-05-26,MRF,TREND_INTENSITY,146625.0,19.36,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",2.06,1.77,146625.0,"New 50d high, 42d above MA50",17.41,,,False,False,True,20.66,0.6274,12.85,0.9,OFFENSIVE,82.03,84.78,18,1,0.6779,306,163,-1.8,0.08,-1.88,-3.9,0.83,-4.73,-4.01,1.09,-5.1,-5.48,3.67,-9.15,-7.55,0.79,-8.34,0.12,-4.51,0.12,-6.56,0.12,-7.38,False,False,False,False,False
2025-05-28,HDFCLIFE,TREND_INTENSITY,789.45,11.6,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",1.16,1.53,789.45,"New 50d high, 50d above MA50",11.24,,,False,False,True,12.8,0.2917,10.41,0.99,DEFENSIVE,78.22,80.55,18,0,0.5934,224,247,-1.08,0.48,-1.56,-2.88,0.74,-3.62,-3.88,0.97,-4.85,-3.2,3.4,-6.6,-0.55,2.22,-2.77,0.21,-3.41,0.21,-5.38,0.21,-5.62,False,False,False,False,False
2025-06-02,AUBANK,TREND_INTENSITY,718.65,28.88,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",1.73,2.54,718.65,"New 50d high, 36d above MA50",13.87,,,False,False,True,5.9,0.3835,7.98,0.99,OFFENSIVE,72.94,80.34,16,1,0.7792,270,202,1.34,-0.26,1.6,0.19,0.78,-0.59,7.42,2.56,4.86,8.74,0.97,7.77,13.75,3.2,10.55,2.69,-0.76,8.9,-0.88,9.23,-0.88,False,False,True,True,True
2025-06-02,PNB,TREND_INTENSITY,108.46,7.28,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",2.49,1.96,108.46,"New 50d high, 39d above MA50",10.48,,,False,False,True,2.98,0.5803,18.09,0.92,OFFENSIVE,72.94,80.34,16,1,0.7792,270,202,0.9,-0.26,1.16,0.52,0.78,-0.26,3.45,2.56,0.89,-1.54,0.97,-2.51,1.88,3.2,-1.32,2.57,-0.42,4.08,-0.42,4.08,-3.37,False,False,True,False,False
2025-06-02,FEDERALBNK,TREND_INTENSITY,206.25,6.29,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",1.39,1.61,206.25,"New 50d high, 45d above MA50",5.49,,,False,False,True,-5.02,0.4606,11.59,1.3,OFFENSIVE,72.94,80.34,16,1,0.7792,270,202,2.45,-0.26,2.71,0.4,0.78,-0.38,3.13,2.56,0.57,-0.31,0.97,-1.28,3.33,3.2,0.13,3.49,0.04,3.64,-1.24,3.98,-1.9,False,False,True,False,False
2025-06-03,AUBANK,TREND_INTENSITY,728.3,17.9,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",1.34,1.54,728.3,"New 50d high, 37d above MA50",14.58,,,False,False,True,9.47,0.3506,9.24,1.19,DEFENSIVE,64.56,77.64,14,1,0.1055,171,301,-0.43,0.48,-0.91,2.92,1.75,1.17,5.09,3.01,2.08,6.16,0.57,5.59,15.11,3.26,11.85,3.73,-2.2,7.46,-2.2,7.79,-2.2,False,False,True,True,False
2025-06-03,FEDERALBNK,TREND_INTENSITY,211.3,10.98,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",2.45,2.64,211.3,"New 50d high, 46d above MA50",7.73,,,False,False,True,-3.42,0.4755,14.19,1.41,DEFENSIVE,64.56,77.64,14,1,0.1055,171,301,-0.16,0.48,-0.64,-1.67,1.75,-3.42,-0.14,3.01,-3.15,-3.09,0.57,-3.66,3.51,3.26,0.25,0.57,-3.6,1.49,-3.6,1.49,-4.24,False,False,False,False,False
2025-06-04,APLAPOLLO,TREND_INTENSITY,1894.4,16.73,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",2.76,1.79,1894.4,"New 50d high, 49d above MA50",14.59,,,False,False,True,12.14,0.6831,14.94,0.92,OFFENSIVE,69.62,77.22,16,4,0.7535,300,174,1.08,0.55,0.53,-0.6,2.33,-2.93,-0.38,2.41,-2.79,-5.05,-0.23,-4.82,-7.98,2.63,-10.61,2.2,-1.0,2.2,-1.18,2.2,-5.78,False,False,True,False,False
2025-06-04,SBICARD,TREND_INTENSITY,942.05,9.25,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",1.67,3.11,942.05,"New 50d high, 49d above MA50",6.18,,,False,False,True,-7.87,0.2531,8.93,1.23,OFFENSIVE,69.62,77.22,16,4,0.7535,300,174,0.24,0.55,-0.31,7.96,2.33,5.63,5.3,2.41,2.89,3.24,-0.23,3.47,-3.07,2.63,-5.7,8.14,-0.5,9.04,-0.5,9.04,-0.5,False,False,True,True,True
2025-06-05,ABBOTINDIA,TREND_INTENSITY,31695.0,1.34,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",0.83,2.64,31695.0,"New 50d high, 38d above MA50",4.28,,,False,False,True,-17.62,0.3135,7.35,0.91,DEFENSIVE,67.51,77.85,21,0,0.5292,281,193,-0.21,0.71,-0.92,-0.16,1.95,-2.11,-0.38,0.3,-0.68,-2.1,-2.31,0.21,11.75,2.25,9.5,1.59,-2.35,1.59,-2.35,1.59,-2.82,False,False,False,False,False
2025-06-06,MANAPPURAM,TREND_INTENSITY,247.56,25.17,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",2.99,5.49,247.56,"New 50d high, 50d above MA50",6.96,,,False,False,True,3.96,0.4144,9.02,1.58,OFFENSIVE,71.88,80.97,23,0,0.723,283,188,6.96,1.05,5.91,8.39,1.14,7.25,12.92,-0.93,13.85,9.65,-2.15,11.8,11.75,1.59,10.16,10.68,1.02,13.43,1.02,15.08,1.02,False,False,True,True,True
2025-06-06,HDFCBANK,TREND_INTENSITY,1978.7,7.72,detect_trend_intensity,"detect_trend_intensity:{""max_atr_pct"":0.02,""min_days_above_ma50"":35,""min_vol_ratio"":1.5}",0.87,1.54,1978.7,"New 50d high, 50d above MA50",4.54,,,False,False,True,-0.67,0.086,4.97,1.11,OFFENSIVE,71.88,80.97,23,0,0.723,283,188,0.01,1.05,-1.04,-1.43,1.14,-2.57,-3.09,-0.93,-2.16,-0.71,-2.15,1.44,0.54,1.59,-1.05,0.82,-1.6,0.82,-3.32,0.82,-3.32,False,False,False,False,False
